BCW,1,1,2,gini_index,0.927,0.0
BCW,1,1,3,gini_index,0.919,0.006
BCW,1,1,4,gini_index,0.921,0.009
BCW,1,1,5,gini_index,0.918,0.013
BCW,1,1,6,gini_index,0.918,0.015
BCW,1,2,2,gini_index,0.927,0.0
BCW,1,2,3,gini_index,0.919,0.006
BCW,1,2,4,gini_index,0.921,0.009
BCW,1,2,5,gini_index,0.918,0.013
BCW,1,2,6,gini_index,0.918,0.015
BCW,1,3,2,gini_index,0.927,0.0
BCW,1,3,3,gini_index,0.919,0.006
BCW,1,3,4,gini_index,0.921,0.009
BCW,1,3,5,gini_index,0.918,0.013
BCW,1,3,6,gini_index,0.918,0.015
BCW,1,4,2,gini_index,0.927,0.0
BCW,1,4,3,gini_index,0.919,0.006
BCW,1,4,4,gini_index,0.921,0.009
BCW,1,4,5,gini_index,0.918,0.013
BCW,1,4,6,gini_index,0.918,0.015
BCW,2,1,2,gini_index,0.947,0.003
BCW,2,1,3,gini_index,0.928,0.009
BCW,2,1,4,gini_index,0.936,0.015
BCW,2,1,5,gini_index,0.934,0.022
BCW,2,1,6,gini_index,0.947,0.007
BCW,2,2,2,gini_index,0.947,0.003
BCW,2,2,3,gini_index,0.928,0.009
BCW,2,2,4,gini_index,0.936,0.015
BCW,2,2,5,gini_index,0.934,0.022
BCW,2,2,6,gini_index,0.947,0.007
BCW,2,3,2,gini_index,0.947,0.003
BCW,2,3,3,gini_index,0.928,0.009
BCW,2,3,4,gini_index,0.936,0.015
BCW,2,3,5,gini_index,0.934,0.022
BCW,2,3,6,gini_index,0.947,0.007
BCW,2,4,2,gini_index,0.947,0.003
BCW,2,4,3,gini_index,0.928,0.009
BCW,2,4,4,gini_index,0.936,0.015
BCW,2,4,5,gini_index,0.934,0.022
BCW,2,4,6,gini_index,0.947,0.007
BCW,3,1,2,gini_index,0.952,0.007
BCW,3,1,3,gini_index,0.947,0.013
BCW,3,1,4,gini_index,0.944,0.007
BCW,3,1,5,gini_index,0.952,0.016
BCW,3,1,6,gini_index,0.946,0.012
BCW,3,2,2,gini_index,0.952,0.007
BCW,3,2,3,gini_index,0.947,0.013
BCW,3,2,4,gini_index,0.944,0.007
BCW,3,2,5,gini_index,0.952,0.016
BCW,3,2,6,gini_index,0.946,0.012
BCW,3,3,2,gini_index,0.952,0.007
BCW,3,3,3,gini_index,0.947,0.013
BCW,3,3,4,gini_index,0.944,0.007
BCW,3,3,5,gini_index,0.952,0.016
BCW,3,3,6,gini_index,0.946,0.012
BCW,3,4,2,gini_index,0.952,0.007
BCW,3,4,3,gini_index,0.947,0.013
BCW,3,4,4,gini_index,0.944,0.007
BCW,3,4,5,gini_index,0.952,0.016
BCW,3,4,6,gini_index,0.946,0.012
BCW,4,1,2,gini_index,0.95,0.0
BCW,4,1,3,gini_index,0.941,0.014
BCW,4,1,4,gini_index,0.949,0.017
BCW,4,1,5,gini_index,0.941,0.01
BCW,4,1,6,gini_index,0.95,0.012
BCW,4,2,2,gini_index,0.949,0.001
BCW,4,2,3,gini_index,0.941,0.014
BCW,4,2,4,gini_index,0.949,0.017
BCW,4,2,5,gini_index,0.941,0.01
BCW,4,2,6,gini_index,0.95,0.012
BCW,4,3,2,gini_index,0.949,0.001
BCW,4,3,3,gini_index,0.941,0.014
BCW,4,3,4,gini_index,0.949,0.017
BCW,4,3,5,gini_index,0.941,0.01
BCW,4,3,6,gini_index,0.95,0.012
BCW,4,4,2,gini_index,0.947,0.003
BCW,4,4,3,gini_index,0.941,0.014
BCW,4,4,4,gini_index,0.949,0.017
BCW,4,4,5,gini_index,0.941,0.01
BCW,4,4,6,gini_index,0.95,0.012
BCW,1,1,2,entropy,0.918,0.009
BCW,1,1,3,entropy,0.927,0.011
BCW,1,1,4,entropy,0.917,0.011
BCW,1,1,5,entropy,0.918,0.017
BCW,1,1,6,entropy,0.917,0.022
BCW,1,2,2,entropy,0.918,0.009
BCW,1,2,3,entropy,0.927,0.011
BCW,1,2,4,entropy,0.917,0.011
BCW,1,2,5,entropy,0.918,0.017
BCW,1,2,6,entropy,0.917,0.022
BCW,1,3,2,entropy,0.918,0.009
BCW,1,3,3,entropy,0.927,0.011
BCW,1,3,4,entropy,0.917,0.011
BCW,1,3,5,entropy,0.918,0.017
BCW,1,3,6,entropy,0.917,0.022
BCW,1,4,2,entropy,0.918,0.009
BCW,1,4,3,entropy,0.927,0.011
BCW,1,4,4,entropy,0.917,0.011
BCW,1,4,5,entropy,0.918,0.017
BCW,1,4,6,entropy,0.917,0.022
BCW,2,1,2,entropy,0.924,0.003
BCW,2,1,3,entropy,0.912,0.017
BCW,2,1,4,entropy,0.919,0.018
BCW,2,1,5,entropy,0.915,0.024
BCW,2,1,6,entropy,0.925,0.018
BCW,2,2,2,entropy,0.924,0.003
BCW,2,2,3,entropy,0.912,0.017
BCW,2,2,4,entropy,0.919,0.018
BCW,2,2,5,entropy,0.915,0.024
BCW,2,2,6,entropy,0.925,0.018
BCW,2,3,2,entropy,0.924,0.003
BCW,2,3,3,entropy,0.912,0.017
BCW,2,3,4,entropy,0.919,0.018
BCW,2,3,5,entropy,0.915,0.024
BCW,2,3,6,entropy,0.925,0.018
BCW,2,4,2,entropy,0.924,0.003
BCW,2,4,3,entropy,0.912,0.017
BCW,2,4,4,entropy,0.919,0.018
BCW,2,4,5,entropy,0.915,0.024
BCW,2,4,6,entropy,0.925,0.018
BCW,3,1,2,entropy,0.95,0.0
BCW,3,1,3,entropy,0.943,0.011
BCW,3,1,4,entropy,0.952,0.007
BCW,3,1,5,entropy,0.952,0.016
BCW,3,1,6,entropy,0.956,0.007
BCW,3,2,2,entropy,0.95,0.0
BCW,3,2,3,entropy,0.943,0.011
BCW,3,2,4,entropy,0.952,0.007
BCW,3,2,5,entropy,0.952,0.016
BCW,3,2,6,entropy,0.956,0.007
BCW,3,3,2,entropy,0.95,0.0
BCW,3,3,3,entropy,0.943,0.011
BCW,3,3,4,entropy,0.952,0.007
BCW,3,3,5,entropy,0.952,0.016
BCW,3,3,6,entropy,0.956,0.007
BCW,3,4,2,entropy,0.95,0.0
BCW,3,4,3,entropy,0.943,0.011
BCW,3,4,4,entropy,0.952,0.007
BCW,3,4,5,entropy,0.952,0.016
BCW,3,4,6,entropy,0.956,0.007
BCW,4,1,2,entropy,0.946,0.001
BCW,4,1,3,entropy,0.943,0.019
BCW,4,1,4,entropy,0.946,0.005
BCW,4,1,5,entropy,0.956,0.013
BCW,4,1,6,entropy,0.955,0.008
BCW,4,2,2,entropy,0.946,0.001
BCW,4,2,3,entropy,0.943,0.019
BCW,4,2,4,entropy,0.946,0.005
BCW,4,2,5,entropy,0.956,0.013
BCW,4,2,6,entropy,0.955,0.008
BCW,4,3,2,entropy,0.946,0.001
BCW,4,3,3,entropy,0.943,0.019
BCW,4,3,4,entropy,0.946,0.005
BCW,4,3,5,entropy,0.956,0.013
BCW,4,3,6,entropy,0.955,0.008
BCW,4,4,2,entropy,0.946,0.001
BCW,4,4,3,entropy,0.943,0.019
BCW,4,4,4,entropy,0.946,0.005
BCW,4,4,5,entropy,0.956,0.013
BCW,4,4,6,entropy,0.955,0.008
BCW,1,1,2,misclassification,0.93,0.003
BCW,1,1,3,misclassification,0.919,0.006
BCW,1,1,4,misclassification,0.921,0.009
BCW,1,1,5,misclassification,0.922,0.014
BCW,1,1,6,misclassification,0.918,0.015
BCW,1,2,2,misclassification,0.93,0.003
BCW,1,2,3,misclassification,0.919,0.006
BCW,1,2,4,misclassification,0.921,0.009
BCW,1,2,5,misclassification,0.922,0.014
BCW,1,2,6,misclassification,0.918,0.015
BCW,1,3,2,misclassification,0.93,0.003
BCW,1,3,3,misclassification,0.919,0.006
BCW,1,3,4,misclassification,0.921,0.009
BCW,1,3,5,misclassification,0.922,0.014
BCW,1,3,6,misclassification,0.918,0.015
BCW,1,4,2,misclassification,0.93,0.003
BCW,1,4,3,misclassification,0.919,0.006
BCW,1,4,4,misclassification,0.921,0.009
BCW,1,4,5,misclassification,0.922,0.014
BCW,1,4,6,misclassification,0.918,0.015
BCW,2,1,2,misclassification,0.95,0.0
BCW,2,1,3,misclassification,0.958,0.008
BCW,2,1,4,misclassification,0.958,0.011
BCW,2,1,5,misclassification,0.959,0.01
BCW,2,1,6,misclassification,0.956,0.013
BCW,2,2,2,misclassification,0.95,0.0
BCW,2,2,3,misclassification,0.958,0.008
BCW,2,2,4,misclassification,0.958,0.011
BCW,2,2,5,misclassification,0.959,0.01
BCW,2,2,6,misclassification,0.956,0.013
BCW,2,3,2,misclassification,0.95,0.0
BCW,2,3,3,misclassification,0.958,0.008
BCW,2,3,4,misclassification,0.958,0.011
BCW,2,3,5,misclassification,0.959,0.01
BCW,2,3,6,misclassification,0.956,0.013
BCW,2,4,2,misclassification,0.95,0.0
BCW,2,4,3,misclassification,0.958,0.008
BCW,2,4,4,misclassification,0.958,0.011
BCW,2,4,5,misclassification,0.959,0.01
BCW,2,4,6,misclassification,0.956,0.013
BCW,3,1,2,misclassification,0.955,0.004
BCW,3,1,3,misclassification,0.956,0.01
BCW,3,1,4,misclassification,0.95,0.012
BCW,3,1,5,misclassification,0.949,0.021
BCW,3,1,6,misclassification,0.953,0.018
BCW,3,2,2,misclassification,0.955,0.004
BCW,3,2,3,misclassification,0.956,0.01
BCW,3,2,4,misclassification,0.95,0.012
BCW,3,2,5,misclassification,0.949,0.021
BCW,3,2,6,misclassification,0.953,0.018
BCW,3,3,2,misclassification,0.955,0.004
BCW,3,3,3,misclassification,0.956,0.01
BCW,3,3,4,misclassification,0.95,0.012
BCW,3,3,5,misclassification,0.949,0.021
BCW,3,3,6,misclassification,0.953,0.018
BCW,3,4,2,misclassification,0.955,0.004
BCW,3,4,3,misclassification,0.956,0.01
BCW,3,4,4,misclassification,0.95,0.012
BCW,3,4,5,misclassification,0.949,0.021
BCW,3,4,6,misclassification,0.953,0.018
BCW,4,1,2,misclassification,0.956,0.012
BCW,4,1,3,misclassification,0.955,0.018
BCW,4,1,4,misclassification,0.955,0.015
BCW,4,1,5,misclassification,0.959,0.014
BCW,4,1,6,misclassification,0.959,0.017
BCW,4,2,2,misclassification,0.956,0.012
BCW,4,2,3,misclassification,0.955,0.018
BCW,4,2,4,misclassification,0.955,0.015
BCW,4,2,5,misclassification,0.959,0.014
BCW,4,2,6,misclassification,0.959,0.017
BCW,4,3,2,misclassification,0.956,0.012
BCW,4,3,3,misclassification,0.955,0.018
BCW,4,3,4,misclassification,0.955,0.015
BCW,4,3,5,misclassification,0.959,0.014
BCW,4,3,6,misclassification,0.959,0.017
BCW,4,4,2,misclassification,0.956,0.012
BCW,4,4,3,misclassification,0.955,0.018
BCW,4,4,4,misclassification,0.955,0.015
BCW,4,4,5,misclassification,0.955,0.02
BCW,4,4,6,misclassification,0.959,0.017
HEP,1,1,2,gini_index,0.804,0.0
HEP,1,1,3,gini_index,0.803,0.034
HEP,1,1,4,gini_index,0.688,0.158
HEP,1,1,5,gini_index,0.777,0.074
HEP,1,1,6,gini_index,0.785,0.093
HEP,1,2,2,gini_index,0.804,0.0
HEP,1,2,3,gini_index,0.803,0.034
HEP,1,2,4,gini_index,0.688,0.158
HEP,1,2,5,gini_index,0.777,0.074
HEP,1,2,6,gini_index,0.785,0.093
HEP,1,3,2,gini_index,0.804,0.0
HEP,1,3,3,gini_index,0.803,0.034
HEP,1,3,4,gini_index,0.688,0.158
HEP,1,3,5,gini_index,0.777,0.074
HEP,1,3,6,gini_index,0.785,0.093
HEP,1,4,2,gini_index,0.804,0.0
HEP,1,4,3,gini_index,0.803,0.034
HEP,1,4,4,gini_index,0.688,0.158
HEP,1,4,5,gini_index,0.777,0.074
HEP,1,4,6,gini_index,0.785,0.093
HEP,2,1,2,gini_index,0.759,0.009
HEP,2,1,3,gini_index,0.812,0.044
HEP,2,1,4,gini_index,0.759,0.039
HEP,2,1,5,gini_index,0.749,0.079
HEP,2,1,6,gini_index,0.786,0.091
HEP,2,2,2,gini_index,0.759,0.009
HEP,2,2,3,gini_index,0.812,0.044
HEP,2,2,4,gini_index,0.759,0.039
HEP,2,2,5,gini_index,0.749,0.079
HEP,2,2,6,gini_index,0.786,0.091
HEP,2,3,2,gini_index,0.759,0.009
HEP,2,3,3,gini_index,0.812,0.044
HEP,2,3,4,gini_index,0.759,0.039
HEP,2,3,5,gini_index,0.749,0.079
HEP,2,3,6,gini_index,0.786,0.091
HEP,2,4,2,gini_index,0.759,0.009
HEP,2,4,3,gini_index,0.812,0.044
HEP,2,4,4,gini_index,0.759,0.039
HEP,2,4,5,gini_index,0.749,0.079
HEP,2,4,6,gini_index,0.786,0.091
HEP,3,1,2,gini_index,0.786,0.018
HEP,3,1,3,gini_index,0.795,0.055
HEP,3,1,4,gini_index,0.714,0.091
HEP,3,1,5,gini_index,0.795,0.091
HEP,3,1,6,gini_index,0.777,0.077
HEP,3,2,2,gini_index,0.786,0.018
HEP,3,2,3,gini_index,0.795,0.055
HEP,3,2,4,gini_index,0.714,0.091
HEP,3,2,5,gini_index,0.795,0.091
HEP,3,2,6,gini_index,0.777,0.077
HEP,3,3,2,gini_index,0.786,0.018
HEP,3,3,3,gini_index,0.795,0.055
HEP,3,3,4,gini_index,0.714,0.091
HEP,3,3,5,gini_index,0.795,0.091
HEP,3,3,6,gini_index,0.768,0.072
HEP,3,4,2,gini_index,0.786,0.018
HEP,3,4,3,gini_index,0.795,0.055
HEP,3,4,4,gini_index,0.714,0.091
HEP,3,4,5,gini_index,0.795,0.091
HEP,3,4,6,gini_index,0.768,0.072
HEP,4,1,2,gini_index,0.777,0.009
HEP,4,1,3,gini_index,0.768,0.068
HEP,4,1,4,gini_index,0.786,0.036
HEP,4,1,5,gini_index,0.777,0.062
HEP,4,1,6,gini_index,0.786,0.087
HEP,4,2,2,gini_index,0.786,0.018
HEP,4,2,3,gini_index,0.768,0.068
HEP,4,2,4,gini_index,0.786,0.036
HEP,4,2,5,gini_index,0.777,0.062
HEP,4,2,6,gini_index,0.786,0.087
HEP,4,3,2,gini_index,0.786,0.018
HEP,4,3,3,gini_index,0.768,0.068
HEP,4,3,4,gini_index,0.786,0.036
HEP,4,3,5,gini_index,0.777,0.062
HEP,4,3,6,gini_index,0.777,0.089
HEP,4,4,2,gini_index,0.786,0.018
HEP,4,4,3,gini_index,0.768,0.068
HEP,4,4,4,gini_index,0.786,0.036
HEP,4,4,5,gini_index,0.777,0.062
HEP,4,4,6,gini_index,0.777,0.089
HEP,1,1,2,entropy,0.804,0.0
HEP,1,1,3,entropy,0.812,0.044
HEP,1,1,4,entropy,0.696,0.161
HEP,1,1,5,entropy,0.803,0.091
HEP,1,1,6,entropy,0.794,0.095
HEP,1,2,2,entropy,0.804,0.0
HEP,1,2,3,entropy,0.812,0.044
HEP,1,2,4,entropy,0.696,0.161
HEP,1,2,5,entropy,0.803,0.091
HEP,1,2,6,entropy,0.794,0.095
HEP,1,3,2,entropy,0.804,0.0
HEP,1,3,3,entropy,0.812,0.044
HEP,1,3,4,entropy,0.696,0.161
HEP,1,3,5,entropy,0.803,0.091
HEP,1,3,6,entropy,0.794,0.095
HEP,1,4,2,entropy,0.804,0.0
HEP,1,4,3,entropy,0.812,0.044
HEP,1,4,4,entropy,0.696,0.161
HEP,1,4,5,entropy,0.803,0.091
HEP,1,4,6,entropy,0.794,0.095
HEP,2,1,2,entropy,0.759,0.009
HEP,2,1,3,entropy,0.803,0.034
HEP,2,1,4,entropy,0.759,0.039
HEP,2,1,5,entropy,0.758,0.088
HEP,2,1,6,entropy,0.758,0.087
HEP,2,2,2,entropy,0.759,0.009
HEP,2,2,3,entropy,0.803,0.034
HEP,2,2,4,entropy,0.759,0.039
HEP,2,2,5,entropy,0.758,0.088
HEP,2,2,6,entropy,0.758,0.087
HEP,2,3,2,entropy,0.759,0.009
HEP,2,3,3,entropy,0.803,0.034
HEP,2,3,4,entropy,0.759,0.039
HEP,2,3,5,entropy,0.758,0.088
HEP,2,3,6,entropy,0.758,0.087
HEP,2,4,2,entropy,0.759,0.009
HEP,2,4,3,entropy,0.803,0.034
HEP,2,4,4,entropy,0.759,0.039
HEP,2,4,5,entropy,0.758,0.088
HEP,2,4,6,entropy,0.758,0.087
HEP,3,1,2,entropy,0.786,0.018
HEP,3,1,3,entropy,0.759,0.024
HEP,3,1,4,entropy,0.777,0.046
HEP,3,1,5,entropy,0.777,0.078
HEP,3,1,6,entropy,0.732,0.132
HEP,3,2,2,entropy,0.786,0.018
HEP,3,2,3,entropy,0.759,0.024
HEP,3,2,4,entropy,0.777,0.046
HEP,3,2,5,entropy,0.777,0.078
HEP,3,2,6,entropy,0.732,0.132
HEP,3,3,2,entropy,0.786,0.018
HEP,3,3,3,entropy,0.759,0.024
HEP,3,3,4,entropy,0.777,0.046
HEP,3,3,5,entropy,0.777,0.078
HEP,3,3,6,entropy,0.732,0.132
HEP,3,4,2,entropy,0.786,0.018
HEP,3,4,3,entropy,0.759,0.024
HEP,3,4,4,entropy,0.777,0.046
HEP,3,4,5,entropy,0.777,0.078
HEP,3,4,6,entropy,0.732,0.132
HEP,4,1,2,entropy,0.777,0.009
HEP,4,1,3,entropy,0.768,0.047
HEP,4,1,4,entropy,0.759,0.064
HEP,4,1,5,entropy,0.759,0.043
HEP,4,1,6,entropy,0.795,0.12
HEP,4,2,2,entropy,0.786,0.018
HEP,4,2,3,entropy,0.768,0.047
HEP,4,2,4,entropy,0.759,0.064
HEP,4,2,5,entropy,0.759,0.043
HEP,4,2,6,entropy,0.795,0.12
HEP,4,3,2,entropy,0.786,0.018
HEP,4,3,3,entropy,0.768,0.047
HEP,4,3,4,entropy,0.759,0.064
HEP,4,3,5,entropy,0.759,0.043
HEP,4,3,6,entropy,0.795,0.12
HEP,4,4,2,entropy,0.786,0.018
HEP,4,4,3,entropy,0.768,0.047
HEP,4,4,4,entropy,0.759,0.064
HEP,4,4,5,entropy,0.759,0.043
HEP,4,4,6,entropy,0.786,0.129
HEP,1,1,2,misclassification,0.812,0.009
HEP,1,1,3,misclassification,0.812,0.022
HEP,1,1,4,misclassification,0.804,0.082
HEP,1,1,5,misclassification,0.786,0.081
HEP,1,1,6,misclassification,0.785,0.093
HEP,1,2,2,misclassification,0.812,0.009
HEP,1,2,3,misclassification,0.812,0.022
HEP,1,2,4,misclassification,0.804,0.082
HEP,1,2,5,misclassification,0.786,0.081
HEP,1,2,6,misclassification,0.785,0.093
HEP,1,3,2,misclassification,0.812,0.009
HEP,1,3,3,misclassification,0.812,0.022
HEP,1,3,4,misclassification,0.804,0.082
HEP,1,3,5,misclassification,0.786,0.081
HEP,1,3,6,misclassification,0.785,0.093
HEP,1,4,2,misclassification,0.812,0.009
HEP,1,4,3,misclassification,0.812,0.022
HEP,1,4,4,misclassification,0.804,0.082
HEP,1,4,5,misclassification,0.786,0.081
HEP,1,4,6,misclassification,0.785,0.093
HEP,2,1,2,misclassification,0.768,0.0
HEP,2,1,3,misclassification,0.786,0.066
HEP,2,1,4,misclassification,0.777,0.077
HEP,2,1,5,misclassification,0.75,0.117
HEP,2,1,6,misclassification,0.74,0.097
HEP,2,2,2,misclassification,0.768,0.0
HEP,2,2,3,misclassification,0.786,0.066
HEP,2,2,4,misclassification,0.777,0.077
HEP,2,2,5,misclassification,0.75,0.117
HEP,2,2,6,misclassification,0.74,0.097
HEP,2,3,2,misclassification,0.768,0.0
HEP,2,3,3,misclassification,0.786,0.066
HEP,2,3,4,misclassification,0.777,0.077
HEP,2,3,5,misclassification,0.75,0.117
HEP,2,3,6,misclassification,0.74,0.097
HEP,2,4,2,misclassification,0.768,0.0
HEP,2,4,3,misclassification,0.786,0.066
HEP,2,4,4,misclassification,0.777,0.077
HEP,2,4,5,misclassification,0.75,0.117
HEP,2,4,6,misclassification,0.74,0.097
HEP,3,1,2,misclassification,0.795,0.027
HEP,3,1,3,misclassification,0.786,0.044
HEP,3,1,4,misclassification,0.759,0.03
HEP,3,1,5,misclassification,0.75,0.093
HEP,3,1,6,misclassification,0.758,0.112
HEP,3,2,2,misclassification,0.795,0.027
HEP,3,2,3,misclassification,0.786,0.044
HEP,3,2,4,misclassification,0.759,0.03
HEP,3,2,5,misclassification,0.75,0.093
HEP,3,2,6,misclassification,0.758,0.112
HEP,3,3,2,misclassification,0.786,0.018
HEP,3,3,3,misclassification,0.777,0.056
HEP,3,3,4,misclassification,0.759,0.03
HEP,3,3,5,misclassification,0.75,0.093
HEP,3,3,6,misclassification,0.749,0.112
HEP,3,4,2,misclassification,0.786,0.018
HEP,3,4,3,misclassification,0.777,0.056
HEP,3,4,4,misclassification,0.759,0.03
HEP,3,4,5,misclassification,0.75,0.093
HEP,3,4,6,misclassification,0.749,0.112
HEP,4,1,2,misclassification,0.795,0.027
HEP,4,1,3,misclassification,0.786,0.044
HEP,4,1,4,misclassification,0.759,0.03
HEP,4,1,5,misclassification,0.777,0.124
HEP,4,1,6,misclassification,0.758,0.112
HEP,4,2,2,misclassification,0.795,0.027
HEP,4,2,3,misclassification,0.786,0.044
HEP,4,2,4,misclassification,0.759,0.03
HEP,4,2,5,misclassification,0.777,0.124
HEP,4,2,6,misclassification,0.758,0.112
HEP,4,3,2,misclassification,0.786,0.018
HEP,4,3,3,misclassification,0.777,0.056
HEP,4,3,4,misclassification,0.759,0.03
HEP,4,3,5,misclassification,0.777,0.124
HEP,4,3,6,misclassification,0.749,0.112
HEP,4,4,2,misclassification,0.786,0.018
HEP,4,4,3,misclassification,0.777,0.056
HEP,4,4,4,misclassification,0.759,0.03
HEP,4,4,5,misclassification,0.777,0.124
HEP,4,4,6,misclassification,0.749,0.112
